player_number,player,gp,gs,minutes_tot,minutes_avg,fg_fgm,fg_fga,fg_fg_pct,3pt,3pt_3pta,3pt_3pt_pct,ft_ftm,ft_fta,ft_ft_pct,scoring_pts,scoring_avg,rebounds_off,rebounds_def,rebounds_tot,rebounds_avg,pf,ast,to,stl,blk,college,season
0,Alyssa Casey,15.0,5.0,276.0,18.4,60,122.0,0.492,10,36.0,0.278,9,12.0,0.75,139.0,9.3,20,42,62.0,4.1,35,10,17,14,8.0,merrimack,2020-21
1,Jayme DeCesare,15.0,15.0,518.0,34.5,39,128.0,0.305,22,72.0,0.306,28,33.0,0.848,128.0,8.5,7,63,70.0,4.7,22,47,31,14,3.0,merrimack,2020-21
2,Diamond Christian ,15.0,14.0,393.0,26.2,40,93.0,0.43,17,35.0,0.486,11,17.0,0.647,108.0,7.2,18,32,50.0,3.3,32,30,37,27,1.0,merrimack,2020-21
12,Alana Fursman,15.0,5.0,258.0,17.2,33,67.0,0.493,11,25.0,0.44,8,13.0,0.615,85.0,5.7,12,19,31.0,2.1,33,12,22,14,2.0,merrimack,2020-21
32,Autumn Truesdale ,15.0,6.0,266.0,17.7,19,63.0,0.302,0,4.0,0.0,9,17.0,0.529,47.0,3.1,20,54,74.0,4.9,34,12,25,6,5.0,merrimack,2020-21
20,Teneisia Brown,14.0,0.0,103.0,7.4,18,40.0,0.45,0,0.0,0.0,8,16.0,0.5,44.0,3.1,16,20,36.0,2.6,21,0,10,10,3.0,merrimack,2020-21
13,Nadeshka Bridgewater,10.0,0.0,88.0,8.8,8,17.0,0.471,0,0.0,0.0,7,12.0,0.583,23.0,2.3,5,11,16.0,1.6,20,15,23,12,1.0,merrimack,2020-21
5,Kaylee Thomas ,14.0,0.0,79.0,5.6,2,16.0,0.125,0,7.0,0.0,6,8.0,0.75,10.0,0.7,2,7,9.0,0.6,7,10,10,1,1.0,merrimack,2020-21
22,Grace Clary,1.0,0.0,2.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0.0,merrimack,2020-21
25,Cassandra Hawthorne,1.0,0.0,2.0,2.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,1,0,0,0.0,merrimack,2020-21
22,Victoria Rampado,31.0,31.0,1091.0,35.2,230,512.0,0.449,28,96.0,0.292,147,184.0,0.799,635.0,20.5,80,226,306.0,9.9,73,35,98,26,10.0,niagara,2017-18
44,Kaylee Stroemple,31.0,31.0,920.0,29.7,132,300.0,0.44,10,22.0,0.455,72,97.0,0.742,346.0,11.2,79,95,174.0,5.6,84,69,52,49,11.0,niagara,2017-18
4,Jai Moore,30.0,20.0,810.0,27.0,123,331.0,0.372,11,33.0,0.333,53,73.0,0.726,310.0,10.3,30,60,90.0,3.0,69,48,94,39,2.0,niagara,2017-18
10,Jamie Sherburne,31.0,31.0,986.0,31.8,73,231.0,0.316,29,108.0,0.269,73,89.0,0.82,248.0,8.0,15,39,54.0,1.7,80,127,103,47,2.0,niagara,2017-18
11,Kharysma Bryant,24.0,14.0,540.0,22.5,57,129.0,0.442,4,7.0,0.571,31,44.0,0.705,149.0,6.2,26,50,76.0,3.2,52,35,52,36,0.0,niagara,2017-18
21,Maggie McIntyre,29.0,28.0,890.0,30.7,57,141.0,0.404,43,107.0,0.402,11,13.0,0.846,168.0,5.8,9,76,85.0,2.9,41,73,36,31,0.0,niagara,2017-18
33,Dagny Davidsdottir,8.0,0.0,83.0,10.4,11,17.0,0.647,0,0.0,0.0,4,8.0,0.5,26.0,3.3,4,20,24.0,3.0,6,3,3,0,6.0,niagara,2017-18
32,Diona Johnson,6.0,0.0,63.0,10.5,3,13.0,0.231,2,8.0,0.25,6,6.0,1.0,14.0,2.3,0,4,4.0,0.7,4,4,8,0,1.0,niagara,2017-18
15,Adila Gathers,30.0,0.0,352.0,11.7,21,55.0,0.382,0,1.0,0.0,14,26.0,0.538,56.0,1.9,25,43,68.0,2.3,54,16,25,18,7.0,niagara,2017-18
24,Morgan Baughman,15.0,0.0,85.0,5.7,7,32.0,0.219,6,28.0,0.214,1,2.0,0.5,21.0,1.4,3,8,11.0,0.7,5,8,3,2,0.0,niagara,2017-18
5,Claire Wanzer,26.0,0.0,267.0,10.3,12,50.0,0.24,6,27.0,0.222,5,5.0,1.0,35.0,1.3,10,14,24.0,0.9,22,11,16,15,1.0,niagara,2017-18
12,Emerald Ekpiteta,23.0,0.0,163.0,7.1,6,14.0,0.429,0,1.0,0.0,13,17.0,0.765,25.0,1.1,19,12,31.0,1.3,17,3,11,12,1.0,niagara,2017-18
22,Victoria Rampado,30.0,30.0,895.0,29.8,181,424.0,0.427,20,68.0,0.294,122,153.0,0.797,504.0,16.8,63,173,236.0,7.9,80,47,81,22,15.0,niagara,2016-17
44,Kaylee Stroemple,30.0,30.0,902.0,30.1,155,303.0,0.512,5,17.0,0.294,76,106.0,0.717,391.0,13.0,73,108,181.0,6.0,77,68,72,21,3.0,niagara,2016-17
3,Tiffany Corselli,29.0,29.0,778.0,26.8,83,236.0,0.352,40,128.0,0.313,27,39.0,0.692,233.0,8.0,32,64,96.0,3.3,82,66,54,46,3.0,niagara,2016-17
24,Morgan Baughman,30.0,29.0,752.0,25.1,65,180.0,0.361,58,166.0,0.349,8,9.0,0.889,196.0,6.5,8,64,72.0,2.4,40,36,34,14,3.0,niagara,2016-17
10,Jamie Sherburne,25.0,8.0,691.0,27.6,46,154.0,0.299,24,71.0,0.338,23,27.0,0.852,139.0,5.6,4,45,49.0,2.0,54,73,66,15,1.0,niagara,2016-17
4,Jai Moore,20.0,0.0,215.0,10.8,25,72.0,0.347,0,0.0,0.0,14,21.0,0.667,64.0,3.2,10,24,34.0,1.7,25,9,29,6,0.0,niagara,2016-17
21,Maggie McIntyre,28.0,23.0,747.0,26.7,30,66.0,0.455,21,50.0,0.42,5,8.0,0.625,86.0,3.1,9,46,55.0,2.0,41,57,30,17,0.0,niagara,2016-17
11,Kharysma Bryant,27.0,0.0,309.0,11.4,31,67.0,0.463,0,0.0,0.0,17,28.0,0.607,79.0,2.9,18,32,50.0,1.9,36,14,22,14,1.0,niagara,2016-17
25,Emily Granruth,13.0,1.0,55.0,4.2,9,18.0,0.5,6,14.0,0.429,4,6.0,0.667,28.0,2.2,4,3,7.0,0.5,3,0,5,1,1.0,niagara,2016-17
33,Dagny Davidsdottir,29.0,0.0,316.0,10.9,19,65.0,0.292,0,3.0,0.0,9,10.0,0.9,47.0,1.6,9,41,50.0,1.7,46,17,41,6,10.0,niagara,2016-17
15,Adila Gathers,19.0,0.0,233.0,12.3,9,30.0,0.3,0,0.0,0.0,11,16.0,0.688,29.0,1.5,12,29,41.0,2.2,25,6,10,9,9.0,niagara,2016-17
1,Carolyn Cosey,24.0,0.0,132.0,5.5,4,21.0,0.19,0,0.0,0.0,4,8.0,0.5,12.0,0.5,0,6,6.0,0.3,29,13,16,5,0.0,niagara,2016-17
4,Jai Moore,30.0,28.0,834.0,27.8,173,503.0,0.344,44,173.0,0.254,91,132.0,0.689,481.0,16.0,29,59,88.0,2.9,46,56,96,25,3.0,niagara,2019-20
12,Emerald Ekpiteta,31.0,28.0,829.0,26.7,111,226.0,0.491,3,12.0,0.25,63,106.0,0.594,288.0,9.3,100,115,215.0,6.9,46,31,67,48,7.0,niagara,2019-20
21,Maggie McIntyre,31.0,7.0,737.0,23.8,92,243.0,0.379,71,183.0,0.388,32,41.0,0.78,287.0,9.3,6,57,63.0,2.0,39,59,49,38,0.0,niagara,2019-20
3,Adia Brisker,31.0,29.0,700.0,22.6,75,220.0,0.341,13,34.0,0.382,62,92.0,0.674,225.0,7.3,43,104,147.0,4.7,44,35,60,34,5.0,niagara,2019-20
1,Jordan Edwards,30.0,24.0,747.0,24.9,56,150.0,0.373,12,39.0,0.308,24,34.0,0.706,148.0,4.9,12,38,50.0,1.7,52,58,52,38,3.0,niagara,2019-20
24,Morgan Baughman,31.0,12.0,730.0,23.5,50,160.0,0.313,37,121.0,0.306,15,23.0,0.652,152.0,4.9,34,76,110.0,3.5,55,23,37,26,7.0,niagara,2019-20
33,Dagny Davidsdottir,26.0,19.0,454.0,17.5,53,120.0,0.442,0,10.0,0.0,18,20.0,0.9,124.0,4.8,42,60,102.0,3.9,41,19,42,9,12.0,niagara,2019-20
11,Angel Parker,31.0,4.0,369.0,11.9,44,100.0,0.44,4,11.0,0.364,25,45.0,0.556,117.0,3.8,15,36,51.0,1.6,67,39,66,37,2.0,niagara,2019-20
14,Olivia Mason,8.0,3.0,128.0,16.0,11,25.0,0.44,0,0.0,0.0,1,2.0,0.5,23.0,2.9,13,9,22.0,2.8,23,4,9,11,2.0,niagara,2019-20
0,Valentina Pepic,29.0,0.0,197.0,6.8,27,69.0,0.391,0,0.0,0.0,7,11.0,0.636,61.0,2.1,31,24,55.0,1.9,26,6,14,9,6.0,niagara,2019-20
30,Sydney Faulcon,28.0,0.0,156.0,5.6,20,50.0,0.4,0,0.0,0.0,16,26.0,0.615,56.0,2.0,14,18,32.0,1.1,27,0,18,5,8.0,niagara,2019-20
20,Ally Haar,28.0,0.0,246.0,8.8,8,46.0,0.174,5,29.0,0.172,9,12.0,0.75,30.0,1.1,2,12,14.0,0.5,16,23,15,9,0.0,niagara,2019-20
5,Claire Wanzer,13.0,1.0,50.0,3.8,2,10.0,0.2,1,7.0,0.143,1,2.0,0.5,6.0,0.5,1,1,2.0,0.2,3,2,4,3,0.0,niagara,2019-20
23,Kyra Grimshaw,20.0,0.0,73.0,3.7,3,18.0,0.167,0,5.0,0.0,3,3.0,1.0,9.0,0.5,4,4,8.0,0.4,11,2,2,1,0.0,niagara,2019-20
11,Angel Parker,29.0,29.0,887.0,30.6,173,445.0,0.389,50,162.0,0.309,97,140.0,0.693,493.0,17.0,24,94,118.0,4.1,84,142,129,116,11.0,niagara,2021-22
5,Aaliyah Parker,29.0,13.0,672.0,23.2,132,292.0,0.452,13,57.0,0.228,69,100.0,0.69,346.0,11.9,77,107,184.0,6.3,93,49,94,64,8.0,niagara,2021-22
20,Ally Haar,30.0,30.0,912.0,30.4,91,319.0,0.285,46,178.0,0.258,52,75.0,0.693,280.0,9.3,15,50,65.0,2.2,41,61,70,33,2.0,niagara,2021-22
14,Maddy Yelle,26.0,25.0,681.0,26.2,77,165.0,0.467,7,20.0,0.35,48,65.0,0.738,209.0,8.0,47,26,73.0,2.8,73,44,73,42,0.0,niagara,2021-22
12,Olivia Mason,29.0,29.0,659.0,22.7,82,179.0,0.458,1,1.0,1.0,34,70.0,0.486,199.0,6.9,76,91,167.0,5.8,84,26,40,51,5.0,niagara,2021-22
23,Kyra Grimshaw,30.0,2.0,487.0,16.2,64,184.0,0.348,16,53.0,0.302,39,56.0,0.696,183.0,6.1,48,53,101.0,3.4,54,6,47,21,0.0,niagara,2021-22
30,Sydney Faulcon,23.0,16.0,333.0,14.5,39,98.0,0.398,0,0.0,0.0,21,29.0,0.724,99.0,4.3,43,32,75.0,3.3,30,4,35,6,8.0,niagara,2021-22
21,Lore Porter,30.0,5.0,550.0,18.3,42,145.0,0.29,29,116.0,0.25,9,15.0,0.6,122.0,4.1,17,44,61.0,2.0,54,20,30,33,2.0,niagara,2021-22
2,Brooklyn Jones,30.0,0.0,457.0,15.2,26,86.0,0.302,6,28.0,0.214,18,30.0,0.6,76.0,2.5,14,38,52.0,1.7,29,30,34,20,1.0,niagara,2021-22
25,Saige Glover,26.0,0.0,221.0,8.5,19,44.0,0.432,0,0.0,0.0,12,20.0,0.6,50.0,1.9,31,26,57.0,2.2,34,1,23,8,4.0,niagara,2021-22
10,Arianna Johnson,9.0,1.0,40.0,4.4,5,9.0,0.556,0,1.0,0.0,1,1.0,1.0,11.0,1.2,2,3,5.0,0.6,2,1,3,0,0.0,niagara,2021-22
1,Marianna Freeman,14.0,0.0,69.0,4.9,7,21.0,0.333,2,12.0,0.167,1,2.0,0.5,17.0,1.2,1,2,3.0,0.2,7,3,3,1,0.0,niagara,2021-22
3,Lexie Roe,18.0,0.0,82.0,4.6,3,23.0,0.13,3,19.0,0.158,2,2.0,1.0,11.0,0.6,2,6,8.0,0.4,10,2,3,3,0.0,niagara,2021-22
4,Jai Moore,31.0,31.0,988.0,31.9,191,518.0,0.369,52,170.0,0.306,107,143.0,0.748,541.0,17.5,38,75,113.0,3.6,64,69,127,44,7.0,niagara,2018-19
21,Maggie McIntyre,31.0,31.0,1004.0,32.4,108,304.0,0.355,79,215.0,0.367,27,39.0,0.692,322.0,10.4,15,51,66.0,2.1,43,95,76,40,0.0,niagara,2018-19
12,Emerald Ekpiteta,31.0,29.0,809.0,26.1,84,173.0,0.486,0,1.0,0.0,51,85.0,0.6,219.0,7.1,92,128,220.0,7.1,63,27,58,45,2.0,niagara,2018-19
15,Adila Gathers,30.0,25.0,829.0,27.6,84,199.0,0.422,0,2.0,0.0,41,74.0,0.554,209.0,7.0,43,132,175.0,5.8,89,44,77,33,15.0,niagara,2018-19
11,Kharysma Bryant,31.0,17.0,651.0,21.0,64,184.0,0.348,16,53.0,0.302,37,57.0,0.649,181.0,5.8,47,67,114.0,3.7,66,43,58,30,1.0,niagara,2018-19
33,Dagny Davidsdottir,31.0,7.0,455.0,14.7,50,118.0,0.424,5,16.0,0.313,12,19.0,0.632,117.0,3.8,33,74,107.0,3.5,50,15,50,8,9.0,niagara,2018-19
0,Valentina Pepic,31.0,0.0,278.0,9.0,43,97.0,0.443,0,0.0,0.0,12,17.0,0.706,98.0,3.2,19,35,54.0,1.7,54,5,25,9,4.0,niagara,2018-19
1,Jordan Edwards,31.0,13.0,625.0,20.2,28,101.0,0.277,6,44.0,0.136,24,41.0,0.585,86.0,2.8,8,44,52.0,1.7,73,49,46,30,0.0,niagara,2018-19
10,Maddy Yelle,15.0,1.0,173.0,11.5,14,41.0,0.341,0,6.0,0.0,7,11.0,0.636,35.0,2.3,9,7,16.0,1.1,17,9,22,10,0.0,niagara,2018-19
20,Ally Haar,26.0,0.0,171.0,6.6,19,42.0,0.452,10,25.0,0.4,4,8.0,0.5,52.0,2.0,4,5,9.0,0.3,15,8,10,1,0.0,niagara,2018-19
5,Claire Wanzer,7.0,0.0,67.0,9.6,4,20.0,0.2,1,14.0,0.071,4,4.0,1.0,13.0,1.9,5,3,8.0,1.1,4,1,6,0,0.0,niagara,2018-19
23,Kyra Grimshaw,10.0,0.0,52.0,5.2,2,14.0,0.143,1,9.0,0.111,7,10.0,0.7,12.0,1.2,2,2,4.0,0.4,4,0,2,3,0.0,niagara,2018-19
24,Morgan Baughman,20.0,1.0,123.0,6.2,5,31.0,0.161,2,25.0,0.08,2,2.0,1.0,14.0,0.7,6,14,20.0,1.0,11,3,7,6,1.0,niagara,2018-19
4,Safiatu Kolliegbo,28.0,28.0,907.0,32.4,142,394.0,0.36,29,107.0,0.271,73,110.0,0.664,386.0,13.8,33,65,98.0,3.5,77,69,151,71,6.0,niagara,2024-25
20,Marlie Dickerson,20.0,14.0,554.0,27.7,72,221.0,0.326,22,70.0,0.314,41,50.0,0.82,207.0,10.4,28,49,77.0,3.9,66,45,60,37,10.0,niagara,2024-25
10,Amelia Strong,16.0,15.0,370.0,23.1,63,152.0,0.414,0,0.0,0.0,29,40.0,0.725,155.0,9.7,42,30,72.0,4.5,42,15,38,16,1.0,niagara,2024-25
13,Talia Dial,28.0,18.0,845.0,30.2,80,230.0,0.348,47,151.0,0.311,42,45.0,0.933,249.0,8.9,20,42,62.0,2.2,36,23,76,38,1.0,niagara,2024-25
12,Caliana Fenceroy,7.0,6.0,194.0,27.7,21,61.0,0.344,6,19.0,0.316,4,8.0,0.5,52.0,7.4,7,13,20.0,2.9,13,17,31,10,0.0,niagara,2024-25
2,Jordyn Williams,28.0,8.0,557.0,19.9,59,155.0,0.381,0,2.0,0.0,45,76.0,0.592,163.0,5.8,37,51,88.0,3.1,56,18,64,51,7.0,niagara,2024-25
21,Lore Porter,23.0,23.0,589.0,25.6,44,155.0,0.284,16,89.0,0.18,22,34.0,0.647,126.0,5.5,17,45,62.0,2.7,52,24,55,31,5.0,niagara,2024-25
0,LaKeeyah Barnes,11.0,1.0,139.0,12.6,17,55.0,0.309,5,20.0,0.25,9,14.0,0.643,48.0,4.4,4,5,9.0,0.8,19,8,22,11,0.0,niagara,2024-25
1,Nevaeh Otis,28.0,0.0,415.0,14.8,39,78.0,0.5,3,7.0,0.429,9,15.0,0.6,90.0,3.2,19,42,61.0,2.2,55,18,50,24,3.0,niagara,2024-25
23,Jade Rutledge,28.0,27.0,731.0,26.1,27,119.0,0.227,0,1.0,0.0,29,61.0,0.475,83.0,3.0,24,64,88.0,3.1,98,22,50,40,22.0,niagara,2024-25
14,Jemima Lacroix,21.0,0.0,299.0,14.2,16,44.0,0.364,0,0.0,0.0,8,15.0,0.533,40.0,1.9,26,42,68.0,3.2,66,6,33,13,6.0,niagara,2024-25
22,Victoria Rampado,30.0,21.0,750.0,25.0,145,328.0,0.442,8,21.0,0.381,80,107.0,0.748,378.0,12.6,57,125,182.0,6.1,67,32,66,25,12.0,niagara,2014-15
1,Meghan McGuinness,31.0,31.0,1001.0,32.3,129,315.0,0.41,72,169.0,0.426,48,55.0,0.873,378.0,12.2,41,89,130.0,4.2,59,49,55,27,8.0,niagara,2014-15
33,Val McQuade,12.0,12.0,270.0,22.5,45,123.0,0.366,27,70.0,0.386,10,12.0,0.833,127.0,10.6,21,30,51.0,4.3,22,14,14,16,4.0,niagara,2014-15
12,Taylor McKay,31.0,18.0,758.0,24.5,104,254.0,0.409,2,5.0,0.4,47,75.0,0.627,257.0,8.3,44,84,128.0,4.1,39,55,83,30,9.0,niagara,2014-15
24,Sylvia Maxwell,29.0,11.0,482.0,16.6,68,167.0,0.407,9,28.0,0.321,36,51.0,0.706,181.0,6.2,27,63,90.0,3.1,45,54,76,15,4.0,niagara,2014-15
10,Kelly Van Leeuwen,1.0,1.0,34.0,34.0,2,6.0,0.333,1,4.0,0.25,1,2.0,0.5,6.0,6.0,0,3,3.0,3.0,1,3,1,0,0.0,niagara,2014-15
44,Kaylee Stroemple,31.0,3.0,602.0,19.4,74,156.0,0.474,3,26.0,0.115,24,37.0,0.649,175.0,5.6,42,71,113.0,3.6,44,45,32,13,4.0,niagara,2014-15
10,Kelly Van Leeuwen,30.0,30.0,961.0,32.0,41,129.0,0.318,34,96.0,0.354,17,25.0,0.68,133.0,4.4,6,89,95.0,3.2,43,130,37,27,1.0,niagara,2014-15
30,Donisha Watson,30.0,24.0,438.0,14.6,37,97.0,0.381,0,0.0,0.0,8,19.0,0.421,82.0,2.7,50,93,143.0,4.8,64,16,44,12,35.0,niagara,2014-15
4,Tiffany Corselli,27.0,0.0,199.0,7.4,19,73.0,0.26,14,49.0,0.286,5,8.0,0.625,57.0,2.1,9,21,30.0,1.1,27,26,21,8,1.0,niagara,2014-15
14,Simone Hobdy,22.0,0.0,110.0,5.0,15,40.0,0.375,0,1.0,0.0,11,20.0,0.55,41.0,1.9,5,13,18.0,0.8,18,4,9,6,0.0,niagara,2014-15
42,Sam Lapszynski,22.0,1.0,236.0,10.7,17,45.0,0.378,0,0.0,0.0,4,14.0,0.286,38.0,1.7,27,31,58.0,2.6,33,17,19,4,5.0,niagara,2014-15
23,Gabby Baldasare,28.0,1.0,230.0,8.2,13,26.0,0.5,0,1.0,0.0,11,20.0,0.55,37.0,1.3,9,46,55.0,2.0,35,5,12,7,10.0,niagara,2014-15
5,Kelyn Freedman,20.0,2.0,112.0,5.6,10,23.0,0.435,0,0.0,0.0,4,8.0,0.5,24.0,1.2,11,16,27.0,1.4,12,6,9,3,3.0,niagara,2014-15
15,Emily Granruth,17.0,0.0,45.0,2.6,7,17.0,0.412,5,13.0,0.385,1,4.0,0.25,20.0,1.2,0,4,4.0,0.2,5,3,2,4,0.0,niagara,2014-15
11,Jamie Sherburne,14.0,0.0,72.0,5.1,3,13.0,0.231,0,3.0,0.0,4,4.0,1.0,10.0,0.7,5,15,20.0,1.4,6,7,9,1,0.0,niagara,2014-15
5,Aaliyah Parker,30.0,29.0,677.0,22.6,137,291.0,0.471,11,42.0,0.262,80,101.0,0.792,365.0,12.2,56,105,161.0,5.4,104,51,63,98,15.0,niagara,2023-24
11,Angel Parker,26.0,26.0,644.0,24.8,103,278.0,0.371,23,83.0,0.277,57,82.0,0.695,286.0,11.0,25,60,85.0,3.3,58,90,79,70,4.0,niagara,2023-24
10,Amelia Strong,35.0,34.0,747.0,21.3,124,298.0,0.416,0,2.0,0.0,62,99.0,0.626,310.0,8.9,104,66,170.0,4.9,111,24,84,46,15.0,niagara,2023-24
0,Chardonnay Hartley,34.0,17.0,885.0,26.0,82,310.0,0.265,27,90.0,0.3,97,141.0,0.688,288.0,8.5,25,49,74.0,2.2,67,110,110,77,1.0,niagara,2023-24
13,Destiny Strother,35.0,35.0,643.0,18.4,98,281.0,0.349,64,199.0,0.322,18,21.0,0.857,278.0,7.9,25,58,83.0,2.4,46,24,32,37,5.0,niagara,2023-24
25,Saige Glover,30.0,6.0,649.0,21.6,73,150.0,0.487,0,1.0,0.0,37,71.0,0.521,183.0,6.1,100,103,203.0,6.8,64,20,62,19,14.0,niagara,2023-24
4,Ary Hicks,28.0,0.0,601.0,21.5,65,181.0,0.359,4,29.0,0.138,22,27.0,0.815,156.0,5.6,26,40,66.0,2.4,45,76,63,45,2.0,niagara,2023-24
21,Lore Porter,34.0,11.0,484.0,14.2,57,159.0,0.358,35,116.0,0.302,17,19.0,0.895,166.0,4.9,17,22,39.0,1.1,57,17,24,35,2.0,niagara,2023-24
14,Alyssa Rossignol,33.0,0.0,426.0,12.9,62,147.0,0.422,0,2.0,0.0,20,26.0,0.769,144.0,4.4,36,55,91.0,2.8,71,13,37,27,3.0,niagara,2023-24
20,Marlie Dickerson,35.0,17.0,644.0,18.4,47,137.0,0.343,9,38.0,0.237,22,37.0,0.595,125.0,3.6,25,37,62.0,1.8,51,34,40,37,2.0,niagara,2023-24
15,Kylie Buckley,30.0,0.0,248.0,8.3,34,61.0,0.557,0,0.0,0.0,13,22.0,0.591,81.0,2.7,19,34,53.0,1.8,46,5,21,15,4.0,niagara,2023-24
1,Shelby Fiddler,35.0,0.0,338.0,9.7,29,84.0,0.345,21,71.0,0.296,1,2.0,0.5,80.0,2.3,10,18,28.0,0.8,27,16,30,19,0.0,niagara,2023-24
3,Lexie Roe,19.0,0.0,89.0,4.7,5,33.0,0.152,3,19.0,0.158,4,8.0,0.5,17.0,0.9,3,7,10.0,0.5,7,3,5,5,0.0,niagara,2023-24
5,Chanel Johnson,28.0,26.0,758.0,27.1,130,305.0,0.426,1,6.0,0.167,112,137.0,0.818,373.0,13.3,33,118,151.0,5.4,71,57,106,32,13.0,niagara,2013-14
1,Meghan McGuinness,30.0,29.0,873.0,29.1,125,287.0,0.436,84,196.0,0.429,53,58.0,0.914,387.0,12.9,26,84,110.0,3.7,67,43,60,22,4.0,niagara,2013-14
22,Victoria Rampado,30.0,9.0,606.0,20.2,104,262.0,0.397,5,35.0,0.143,53,75.0,0.707,266.0,8.9,33,128,161.0,5.4,76,22,66,16,26.0,niagara,2013-14
33,Val McQuade,30.0,22.0,637.0,21.2,89,214.0,0.416,46,113.0,0.407,30,39.0,0.769,254.0,8.5,41,46,87.0,2.9,46,36,47,27,7.0,niagara,2013-14
12,Taylor McKay,27.0,9.0,574.0,21.3,63,154.0,0.409,0,1.0,0.0,35,60.0,0.583,161.0,6.0,29,61,90.0,3.3,38,45,52,39,1.0,niagara,2013-14
10,Kelly Van Leeuwen,30.0,30.0,965.0,32.2,50,139.0,0.36,21,69.0,0.304,34,49.0,0.694,155.0,5.2,13,75,88.0,2.9,40,134,46,20,3.0,niagara,2013-14
24,Sylvia Maxwell,29.0,0.0,344.0,11.9,35,85.0,0.412,0,7.0,0.0,37,49.0,0.755,107.0,3.7,20,37,57.0,2.0,53,31,52,16,0.0,niagara,2013-14
23,Gabby Baldasare,27.0,23.0,514.0,19.0,38,87.0,0.437,0,0.0,0.0,22,40.0,0.55,98.0,3.6,37,85,122.0,4.5,54,17,27,12,23.0,niagara,2013-14
42,Sam Lapszynski,25.0,0.0,315.0,12.6,27,61.0,0.443,0,0.0,0.0,19,34.0,0.559,73.0,2.9,27,38,65.0,2.6,66,13,39,12,14.0,niagara,2013-14
30,Donisha Watson,18.0,2.0,112.0,6.2,10,31.0,0.323,0,0.0,0.0,5,12.0,0.417,25.0,1.4,12,25,37.0,2.1,15,1,14,3,11.0,niagara,2013-14
4,Tiffany Corselli,30.0,0.0,232.0,7.7,15,51.0,0.294,8,28.0,0.286,0,2.0,0.0,38.0,1.3,2,18,20.0,0.7,27,19,20,4,0.0,niagara,2013-14
15,Emily Granruth,9.0,0.0,23.0,2.6,2,9.0,0.222,0,3.0,0.0,2,4.0,0.5,6.0,0.7,0,5,5.0,0.6,3,3,2,1,0.0,niagara,2013-14
11,Vanessa Neal,10.0,0.0,72.0,7.2,2,13.0,0.154,1,7.0,0.143,0,0.0,0.0,5.0,0.5,1,9,10.0,1.0,16,4,10,2,0.0,niagara,2013-14
30,Lauren Gatto,31.0,31.0,917.0,29.6,189,386.0,0.49,0,0.0,0.0,55,88.0,0.625,433.0,14.0,66,126,192.0,6.2,72,22,66,28,25.0,niagara,2012-13
1,Meghan McGuinness,31.0,18.0,900.0,29.0,95,254.0,0.374,57,161.0,0.354,52,60.0,0.867,299.0,9.6,51,83,134.0,4.3,65,40,55,25,11.0,niagara,2012-13
15,Kayla Stroman,31.0,31.0,989.0,31.9,67,243.0,0.276,13,65.0,0.2,57,81.0,0.704,204.0,6.6,27,107,134.0,4.3,42,125,102,69,2.0,niagara,2012-13
22,Shy Britton,30.0,5.0,575.0,19.2,76,198.0,0.384,0,0.0,0.0,42,62.0,0.677,194.0,6.5,37,59,96.0,3.2,62,24,52,22,25.0,niagara,2012-13
33,Val McQuade,30.0,18.0,561.0,18.7,58,145.0,0.4,25,65.0,0.385,25,33.0,0.758,166.0,5.5,46,62,108.0,3.6,45,23,39,20,10.0,niagara,2012-13
5,Chanel Johnson,24.0,14.0,476.0,19.8,47,157.0,0.299,0,13.0,0.0,31,47.0,0.66,125.0,5.2,31,46,77.0,3.2,47,48,61,23,7.0,niagara,2012-13
10,Kelly Van Leeuwen,31.0,17.0,889.0,28.7,36,130.0,0.277,22,77.0,0.286,47,60.0,0.783,141.0,4.5,12,87,99.0,3.2,51,81,62,25,10.0,niagara,2012-13
20,Jess Flamm,29.0,8.0,272.0,9.4,37,90.0,0.411,3,11.0,0.273,13,13.0,1.0,90.0,3.1,19,33,52.0,1.8,42,11,26,4,4.0,niagara,2012-13
24,Sylvia Maxwell,27.0,13.0,353.0,13.1,22,79.0,0.278,2,7.0,0.286,15,20.0,0.75,61.0,2.3,24,42,66.0,2.4,38,25,35,9,4.0,niagara,2012-13
11,Vanessa Neal,15.0,0.0,100.0,6.7,8,18.0,0.444,4,11.0,0.364,4,6.0,0.667,24.0,1.6,1,6,7.0,0.5,5,8,15,2,0.0,niagara,2012-13
12,Taylor McKay,13.0,0.0,75.0,5.8,6,22.0,0.273,0,2.0,0.0,3,7.0,0.429,15.0,1.2,3,9,12.0,0.9,8,0,4,0,0.0,niagara,2012-13
23,Gabby Baldasare,18.0,0.0,87.0,4.8,5,12.0,0.417,0,0.0,0.0,2,8.0,0.25,12.0,0.7,11,13,24.0,1.3,19,4,7,2,3.0,niagara,2012-13
42,Sam Lapszynski,19.0,0.0,81.0,4.3,3,18.0,0.167,0,0.0,0.0,8,8.0,1.0,14.0,0.7,3,12,15.0,0.8,12,3,8,1,1.0,niagara,2012-13
